paper_id,title,pmid,doi,matched_pis,matched_centers,collection_route,year,paper_status,abstract_length,dataset_scan_status,resource_scan_status
pmid-23959874,Protein kinase Cβ as a therapeutic target stabilizing blood-brain barrier disruption in experimental autoimmune encephalomyelitis.,23959874,10.1073/pnas.1302569110,Melanie Ott,HPMI,pi_author_backlog,2013,metadata_ingested,1825,pending,pending
pmid-23957820,Mapping polymerization and allostery of hemoglobin S using point mutations.,23957820,10.1021/jp4025156,Andrej Sali,HPMI,pi_author_backlog,2013,metadata_ingested,1704,pending,pending
pmid-23954156,Salmonella require the fatty acid regulator PPARδ for the establishment of a metabolic environment essential for long-term persistence.,23954156,10.1016/j.chom.2013.07.010,Jeffrey Cox,HPMI,pi_author_backlog,2013,metadata_ingested,1209,pending,pending
pmid-23950563,"H7N9 influenza viruses interact preferentially with α2,3-linked sialic acids and bind weakly to α2,6-linked sialic acids.",23950563,10.1099/vir.0.056184-0,Adolfo Garcia-Sastre,SYBIL,pi_author_backlog,2013,metadata_ingested,742,pending,pending
pmid-23949796,Metabolomics reveals signature of mitochondrial dysfunction in diabetic kidney disease.,23949796,10.1681/ASN.2013020126,Trey Ideker,HPMI,pi_author_backlog,2013,metadata_ingested,1653,pending,pending
pmid-23934176,MicroRNA-based strategy to mitigate the risk of gain-of-function influenza studies.,23934176,10.1038/nbt.2666,Adolfo Garcia-Sastre,SYBIL,pi_author_backlog,2013,metadata_ingested,1117,pending,pending
pmid-23929965,Gain-of-function experiments on H7N9.,23929965,10.1126/science.1243325,Adolfo Garcia-Sastre,SYBIL,pi_author_backlog,2013,metadata_ingested,0,pending,pending
pmid-23928736,"Eastern Association for the Surgery of Trauma: management of the open abdomen, part III-review of abdominal wall reconstruction.",23928736,10.1097/TA.0b013e318294bee3,Melanie Ott,HPMI,pi_author_backlog,2013,metadata_ingested,0,pending,pending
pmid-23926210,Sustained knockdown of a disease-causing gene in patient-specific induced pluripotent stem cells using lentiviral vector-based gene therapy.,23926210,10.5966/sctm.2013-0017,Melanie Ott,HPMI,pi_author_backlog,2013,metadata_ingested,1839,pending,pending
pmid-23925229,Avian flu: Gain-of-function experiments on H7N9.,23925229,10.1038/500150a,Adolfo Garcia-Sastre,SYBIL,pi_author_backlog,2013,metadata_ingested,0,pending,pending
pmid-23917810,Aldosterone synthase inhibition in hypertension.,23917810,10.1007/s11906-013-0379-7,Kristian Andersen,CViSB,pi_author_backlog,2013,metadata_ingested,1142,pending,pending
pmid-23915358,Single-particle tracking reveals switching of the HIV fusion peptide between two diffusive modes in membranes.,23915358,10.1021/jp4039418,Melanie Ott,HPMI,pi_author_backlog,2013,metadata_ingested,1430,pending,pending
pmid-23906937,Detection of streptomycin and quinolone resistance in Mycobacterium tuberculosis by a low-density DNA array.,23906937,10.1016/j.tube.2013.07.001,Rafael Medina,SYBIL,pi_author_backlog,2013,metadata_ingested,1454,pending,pending
pmid-23903831,Hemagglutinin stalk-based universal vaccine constructs protect against group 2 influenza A viruses.,23903831,10.1128/JVI.01715-13,Adolfo Garcia-Sastre,SYBIL,pi_author_backlog,2013,metadata_ingested,1522,pending,pending
pmid-23903830,Mice lacking functional STAT1 are highly susceptible to lethal infection with Lassa virus.,23903830,10.1128/JVI.01433-13,Donald S Grant,CViSB,pi_author_backlog,2013,metadata_ingested,416,pending,pending
pmid-23900189,Near-optimal experimental design for model selection in systems biology.,23900189,10.1093/bioinformatics/btt436,Alan Hauser,SCRIPT,pi_author_backlog,2013,metadata_ingested,1308,pending,pending
pmid-23884859,Specific gene delivery to liver sinusoidal and artery endothelial cells.,23884859,10.1182/blood-2012-11-468579,Melanie Ott,HPMI,pi_author_backlog,2013,metadata_ingested,1418,pending,pending
pmid-23874861,Objectively measured residential environment and self-reported health: a multilevel analysis of UK census data.,23874861,10.1371/journal.pone.0069045,Michael Glickman,HPMI,pi_author_backlog,2013,metadata_ingested,1957,pending,pending
pmid-23870140,Acetylphosphate: a novel link between lysine acetylation and intermediary metabolism in bacteria.,23870140,10.1016/j.molcel.2013.07.006,Melanie Ott,HPMI,pi_author_backlog,2013,metadata_ingested,220,pending,pending
pmid-23857504,The effects of MyD88 deficiency on disease phenotype in dysferlin-deficient A/J mice: role of endogenous TLR ligands.,23857504,10.1002/path.4207,Andrej Sali,HPMI,pi_author_backlog,2013,metadata_ingested,1655,pending,pending
pmid-23852713,Light-induced bistability in the 2 D coordination network {[Fe(bbtr)3][BF4]2}∞ : wavelength-selective addressing of molecular spin states.,23852713,10.1002/chem.201301257,Alan Hauser,SCRIPT,pi_author_backlog,2013,metadata_ingested,960,pending,pending
pmid-23850008,Viral evasion mechanisms of early antiviral responses involving regulation of ubiquitin pathways.,23850008,10.1016/j.tim.2013.06.006,Adolfo Garcia-Sastre,SYBIL,pi_author_backlog,2013,metadata_ingested,1078,pending,pending
pmid-23849583,Validation of the Brazilian version of the Expanded Prostate Cancer Index Composite (EPIC) for patients submitted to radical prostatectomy.,23849583,10.1590/S1677-5538.IBJU.2013.03.07,Rafael Medina,SYBIL,pi_author_backlog,2013,metadata_ingested,1206,pending,pending
pmid-23846310,ATPase-driven oligomerization of RIG-I on RNA allows optimal activation of type-I interferon.,23846310,10.1038/embor.2013.102,Adolfo Garcia-Sastre,SYBIL,pi_author_backlog,2013,metadata_ingested,751,pending,pending
pmid-23845962,De novo transcript sequence reconstruction from RNA-seq using the Trinity platform for reference generation and analysis.,23845962,10.1038/nprot.2013.084,Melanie Ott,HPMI,pi_author_backlog,2013,metadata_ingested,1126,pending,pending
pmid-23843959,The proton pump inhibitor lansoprazole improves the skeletal phenotype in dystrophin deficient mdx mice.,23843959,10.1371/journal.pone.0066617,Andrej Sali,HPMI,pi_author_backlog,2013,metadata_ingested,2120,pending,pending
pmid-23840600,Comparison of Heterologous Prime-Boost Strategies against Human Immunodeficiency Virus Type 1 Gag Using Negative Stranded RNA Viruses.,23840600,10.1371/journal.pone.0067123,Adolfo Garcia-Sastre,SYBIL,pi_author_backlog,2013,metadata_ingested,1793,pending,pending
pmid-23839769,A modified cyclen azaxanthone ligand as a new fluorescent probe for Zn2+.,23839769,10.1039/c3dt51216a,Alan Hauser,SCRIPT,pi_author_backlog,2013,metadata_ingested,792,pending,pending
pmid-23827671,Lessons from lipids in the fight against influenza.,23827671,10.1016/j.cell.2013.06.024,Adolfo Garcia-Sastre,SYBIL,pi_author_backlog,2013,metadata_ingested,302,pending,pending
pmid-23825951,Cellular RNA binding proteins NS1-BP and hnRNP K regulate influenza A virus RNA splicing.,23825951,10.1371/journal.ppat.1003460,Adolfo Garcia-Sastre,SYBIL,pi_author_backlog,2013,metadata_ingested,1651,pending,pending
pmid-23795598,"Complexes with redox-active ligands: synthesis, structure, and electrochemical and photophysical behavior of the Ru(II) complex with TTF-annulated phenanthroline.",23795598,10.1021/ic4006949,Alan Hauser,SCRIPT,pi_author_backlog,2013,metadata_ingested,1826,pending,pending
pmid-23795294,Temporal transcriptional response to ethylene gas drives growth hormone cross-regulation in Arabidopsis.,23795294,10.7554/eLife.00675,Trey Ideker,HPMI,pi_author_backlog,2013,metadata_ingested,1073,pending,pending
pmid-23793227,Bromodomain proteins in HIV infection.,23793227,10.3390/v5061571,Melanie Ott,HPMI,pi_author_backlog,2013,metadata_ingested,703,pending,pending
pmid-23791642,RORγt⁺ innate lymphoid cells acquire a proinflammatory program upon engagement of the activating receptor NKp44.,23791642,10.1016/j.immuni.2013.05.013,Alan Hauser,SCRIPT,pi_author_backlog,2013,metadata_ingested,907,pending,pending
pmid-23778706,SLC classification: an update.,23778706,10.1038/clpt.2013.73,Andrej Sali,HPMI,pi_author_backlog,2013,metadata_ingested,529,pending,pending
pmid-23773236,Outcome of partial mandibular reconstruction with fibula grafts and implant-supported prostheses.,23773236,10.1016/j.ijom.2013.05.007,Kristian Andersen,CViSB,pi_author_backlog,2013,metadata_ingested,1332,pending,pending
pmid-23772952,Overcoming NS1-mediated immune antagonism involves both interferon-dependent and independent mechanisms.,23772952,10.1089/jir.2012.0113,Adolfo Garcia-Sastre,SYBIL,pi_author_backlog,2013,metadata_ingested,1153,pending,pending
pmid-23770706,A splice variant in KRT71 is associated with curly coat phenotype of Selkirk Rex cats.,23770706,10.1038/srep02000,Scott Filler,UCLA-Persistent-BSI,pi_author_backlog,2013,metadata_ingested,985,pending,pending
pmid-23768485,"Three rules for HIV latency: location, location, and location.",23768485,10.1016/j.chom.2013.05.016,Melanie Ott,HPMI,pi_author_backlog,2013,metadata_ingested,348,pending,pending
pmid-23765782,Spectrum of respiratory viruses circulating in eastern India: prospective surveillance among patients with influenza-like illness during 2010-2011.,23765782,10.1002/jmv.23607,Sumit Chanda,SYBIL,pi_author_backlog,2013,metadata_ingested,1310,pending,pending
pmid-23764284,Rapid single-step induction of functional neurons from human pluripotent stem cells.,23764284,10.1016/j.neuron.2013.05.029,Sumit Chanda,SYBIL,pi_author_backlog,2013,metadata_ingested,1049,pending,pending
pmid-23762378,Omigapil treatment decreases fibrosis and improves respiratory rate in dy(2J) mouse model of congenital muscular dystrophy.,23762378,10.1371/journal.pone.0065468,Andrej Sali,HPMI,pi_author_backlog,2013,metadata_ingested,2053,pending,pending
pmid-23759082,An obstetrician reborn.,23759082,10.1111/1471-0528.12131,Robert Garry,CViSB,pi_author_backlog,2013,metadata_ingested,0,pending,pending
pmid-23756332,Risk of arrhythmias in 52 755 long-distance cross-country skiers: a cohort study.,23756332,10.1093/eurheartj/eht188,Kristian Andersen,CViSB,pi_author_backlog,2013,metadata_ingested,1635,pending,pending
pmid-23749869,Landscape of protein-protein interactions in Drosophila immune deficiency signaling during bacterial challenge.,23749869,10.1073/pnas.1304380110,Trey Ideker,HPMI,pi_author_backlog,2013,metadata_ingested,1923,pending,pending
pmid-23749635,SARM is required for neuronal injury and cytokine production in response to central nervous system viral infection.,23749635,10.4049/jimmunol.1300374,Adolfo Garcia-Sastre,SYBIL,pi_author_backlog,2013,metadata_ingested,1126,pending,pending
pmid-23747111,Report of the wwPDB Small-Angle Scattering Task Force: data requirements for biomolecular modeling and the PDB.,23747111,10.1016/j.str.2013.04.020,Andrej Sali,HPMI,pi_author_backlog,2013,metadata_ingested,1761,pending,pending
pmid-23744144,How the antiviral immune response boosts liver fat.,23744144,10.1038/nm.3226,Melanie Ott,HPMI,pi_author_backlog,2013,metadata_ingested,0,pending,pending
pmid-23740617,Photoinduced relaxation dynamics in iron(II) spin-crossover nanoparticles: the significance of crystallinity.,23740617,10.1002/anie.201301562,Alan Hauser,SCRIPT,pi_author_backlog,2013,metadata_ingested,0,pending,pending
pmid-23737036,"Place of death, and its relation with underlying cause of death, in Parkinson's disease, motor neurone disease, and multiple sclerosis: a population-based study.",23737036,10.1177/0269216313490436,Michael Glickman,HPMI,pi_author_backlog,2013,metadata_ingested,1985,pending,pending
pmid-23733476,Bacterial and clinical characteristics of health care- and community-acquired bloodstream infections due to Pseudomonas aeruginosa.,23733476,10.1128/AAC.02467-12,Alan Hauser,SCRIPT,pi_author_backlog,2013,metadata_ingested,1765,pending,pending
pmid-23733465,Role of the LytSR two-component regulatory system in adaptation to cationic antimicrobial peptides in Staphylococcus aureus.,23733465,10.1128/AAC.00412-13,Michael Yeaman,UCLA-Persistent-BSI,pi_author_backlog,2013,metadata_ingested,2108,pending,pending
pmid-23728798,Development of a novel FRET probe for the real-time determination of ceramidase activity.,23728798,10.1002/cbic.201300207,Alan Hauser,SCRIPT,pi_author_backlog,2013,metadata_ingested,287,pending,pending
pmid-23727255,The effects of multivitamin supplementation on mood and general well-being in healthy young adults. A laboratory and at-home mobile phone assessment.,23727255,10.1016/j.appet.2013.05.016,Andrej Sali,HPMI,pi_author_backlog,2013,metadata_ingested,1693,pending,pending
pmid-23720727,Protection against lethal influenza with a viral mimic.,23720727,10.1128/JVI.01081-13,Adolfo Garcia-Sastre,SYBIL,pi_author_backlog,2013,metadata_ingested,1386,pending,pending
pmid-23720581,Glycosylations in the globular head of the hemagglutinin protein modulate the virulence and antigenic properties of the H1N1 influenza viruses.,23720581,10.1126/scitranslmed.3005996,Adolfo Garcia-Sastre,SYBIL,pi_author_backlog,2013,metadata_ingested,1808,pending,pending
pmid-23719353,Bringing it all together: big data and HIV research.,23719353,10.1097/QAD.0b013e32835cb785,Sumit Chanda;Nevan Krogan,SYBIL;HPMI,pi_author_backlog,2013,metadata_ingested,0,pending,pending
pmid-23717423,In vivo efficacy of artemether-lumefantrine and chloroquine against Plasmodium vivax: a randomized open label trial in central Ethiopia.,23717423,10.1371/journal.pone.0063433,Scott Filler,UCLA-Persistent-BSI,pi_author_backlog,2013,metadata_ingested,1940,pending,pending
pmid-23698299,Induction of cross-reactive antibodies to novel H7N9 influenza virus by recombinant Newcastle disease virus expressing a North American lineage H7 subtype hemagglutinin.,23698299,10.1128/JVI.01085-13,Adolfo Garcia-Sastre,SYBIL,pi_author_backlog,2013,metadata_ingested,547,pending,pending
pmid-23698296,Recombinant IgA is sufficient to prevent influenza virus transmission in guinea pigs.,23698296,10.1128/JVI.00979-13,Adolfo Garcia-Sastre,SYBIL,pi_author_backlog,2013,metadata_ingested,1967,pending,pending
pmid-23696001,[Effect of coronary calcification on diagnostic accuracy of the 64 row computed tomography coronary angiography].,23696001,10.17992/lbl.2013.05.497,Kristian Andersen,CViSB,pi_author_backlog,2013,metadata_ingested,1779,pending,pending
pmid-23690933,Pandemic H1N1 influenza isolated from free-ranging Northern Elephant Seals in 2010 off the central California coast.,23690933,10.1371/journal.pone.0062259,Adolfo Garcia-Sastre;Rafael Medina,SYBIL,pi_author_backlog,2013,metadata_ingested,1973,pending,pending
pmid-23686828,Insertion of a GFP reporter gene in influenza virus.,23686828,10.1002/9780471729259.mc15g04s29,Adolfo Garcia-Sastre,SYBIL,pi_author_backlog,2013,metadata_ingested,947,pending,pending
pmid-23685453,Structural basis for alternating access of a eukaryotic calcium/proton exchanger.,23685453,10.1038/nature12233,Andrej Sali,HPMI,pi_author_backlog,2013,metadata_ingested,1518,pending,pending
pmid-23676008,Stimuli responsive hybrid magnets: tuning the photoinduced spin-crossover in Fe(III) complexes inserted into layered magnets.,23676008,10.1021/ja402674x,Alan Hauser,SCRIPT,pi_author_backlog,2013,metadata_ingested,1633,pending,pending
pmid-23674306,Proteome-wide discovery of mislocated proteins in cancer.,23674306,10.1101/gr.155499.113,Trey Ideker,HPMI,pi_author_backlog,2013,metadata_ingested,1414,pending,pending
pmid-23671412,Improving breast cancer survival analysis through competition-based multidimensional modeling.,23671412,10.1371/journal.pcbi.1003047,Trey Ideker,HPMI,pi_author_backlog,2013,metadata_ingested,1496,pending,pending
pmid-23647160,Genome wide proteomics of ERBB2 and EGFR and other oncogenic pathways in inflammatory breast cancer.,23647160,10.1021/pr4001527,Trey Ideker,HPMI,pi_author_backlog,2013,metadata_ingested,2871,pending,pending
pmid-23642179,"Tetrathiafulvalene-1,3,5-triazines as (multi)donor-acceptor systems with tunable charge transfer: structural, photophysical, and theoretical investigations.",23642179,10.1021/ic3027336,Alan Hauser,SCRIPT,pi_author_backlog,2013,metadata_ingested,1301,pending,pending
pmid-23642065,Improved hepatic differentiation strategies for human induced pluripotent stem cells.,23642065,10.2174/1566524011313050015,Melanie Ott,HPMI,pi_author_backlog,2013,metadata_ingested,1694,pending,pending
pmid-23637398,Genetic requirement for hemagglutinin glycosylation and its implications for influenza A H1N1 virus evolution.,23637398,10.1128/JVI.00373-13,Adolfo Garcia-Sastre,SYBIL,pi_author_backlog,2013,metadata_ingested,1471,pending,pending
pmid-23625818,An assessment of the genetic toxicology of novel boron-containing therapeutic agents.,23625818,10.1002/em.21779,Sumit Chanda,SYBIL,pi_author_backlog,2013,metadata_ingested,1624,pending,pending
pmid-23624438,Design of a single-chain polypeptide tetrahedron assembled from coiled-coil segments.,23624438,10.1038/nchembio.1248,Andrej Sali,HPMI,pi_author_backlog,2013,metadata_ingested,1164,pending,pending
pmid-23609090,Single-nanoparticle phase transitions visualized by four-dimensional electron microscopy.,23609090,10.1038/nchem.1622,Alan Hauser,SCRIPT,pi_author_backlog,2013,metadata_ingested,974,pending,pending
pmid-23607107,IMprinting of PAthogenic Memory in Berlin.,23607107,10.1002/eji.201370034,Alan Hauser,SCRIPT,pi_author_backlog,2013,metadata_ingested,0,pending,pending
pmid-23601688,Tissue-resident macrophages self-maintain locally throughout adult life with minimal contribution from circulating monocytes.,23601688,10.1016/j.immuni.2013.04.004,Adolfo Garcia-Sastre,SYBIL,pi_author_backlog,2013,metadata_ingested,1142,pending,pending
pmid-23598740,Unusual molecular material formed through irreversible transformation and revealed by 4D electron microscopy.,23598740,10.1039/c3cp51011e,Alan Hauser,SCRIPT,pi_author_backlog,2013,metadata_ingested,962,pending,pending
pmid-23593007,Lipid droplet-binding protein TIP47 regulates hepatitis C Virus RNA replication through interaction with the viral NS5A protein.,23593007,10.1371/journal.ppat.1003302,Melanie Ott,HPMI,pi_author_backlog,2013,metadata_ingested,1780,pending,pending
pmid-23590804,Meeting the need for safe abortion care in Ethiopia: results of a national assessment in 2008.,23590804,10.1080/17441692.2013.778310,Kristian Andersen,CViSB,pi_author_backlog,2013,metadata_ingested,1471,pending,pending
pmid-23588136,"Environmental impact assessment of structural flood mitigation measures by a rapid impact assessment matrix (RIAM) technique: a case study in Metro Manila, Philippines.",23588136,10.1016/j.scitotenv.2013.03.063,Rafael Medina,SYBIL,pi_author_backlog,2013,metadata_ingested,1612,pending,pending
pmid-23582328,A Direct in vivo RNAi screen identifies MKK4 as a key regulator of liver regeneration.,23582328,10.1016/j.cell.2013.03.026,Melanie Ott,HPMI,pi_author_backlog,2013,metadata_ingested,964,pending,pending
pmid-23578028,Molecular modeling and ligand docking for solute carrier (SLC) transporters.,23578028,10.2174/1568026611313070007,Andrej Sali,HPMI,pi_author_backlog,2013,metadata_ingested,1301,pending,pending
pmid-23569277,Evolution of modular intraflagellar transport from a coatomer-like progenitor.,23569277,10.1073/pnas.1221011110,Andrej Sali,HPMI,pi_author_backlog,2013,metadata_ingested,1470,pending,pending
pmid-23562599,Acute reduction in oxygen tension enhances the induction of neurons from human fibroblasts.,23562599,10.1016/j.jneumeth.2013.03.020,Sumit Chanda,SYBIL,pi_author_backlog,2013,metadata_ingested,1671,pending,pending
pmid-23559010,PTPL1 and PKCδ contribute to proapoptotic signalling in prostate cancer cells.,23559010,10.1038/cddis.2013.90,Rafael Medina,SYBIL,pi_author_backlog,2013,metadata_ingested,995,pending,pending
pmid-23555265,Dengue virus co-opts UBR4 to degrade STAT2 and antagonize type I interferon signaling.,23555265,10.1371/journal.ppat.1003265,Adolfo Garcia-Sastre,SYBIL,pi_author_backlog,2013,metadata_ingested,1383,pending,pending
pmid-23555201,Changing patterns in place of cancer death in England: a population-based study.,23555201,10.1371/journal.pmed.1001410,Michael Glickman,HPMI,pi_author_backlog,2013,metadata_ingested,2424,pending,pending
pmid-23542591,Crystal structure of a eukaryotic phosphate transporter.,23542591,10.1038/nature12042,Andrej Sali,HPMI,pi_author_backlog,2013,metadata_ingested,1268,pending,pending
pmid-23536663,Substitutions T200A and E227A in the hemagglutinin of pandemic 2009 influenza A virus increase lethality but decrease transmission.,23536663,10.1128/JVI.00262-13,Adolfo Garcia-Sastre,SYBIL,pi_author_backlog,2013,metadata_ingested,555,pending,pending
pmid-23527091,M2e-displaying virus-like particles with associated RNA promote T helper 1 type adaptive immunity against influenza A.,23527091,10.1371/journal.pone.0059081,Michael Schotsaert,SYBIL,pi_author_backlog,2013,metadata_ingested,1175,pending,pending
pmid-23523523,Stability and transmission of hepatitis C virus in different anesthetic agents.,23523523,10.1016/j.ajic.2013.01.016,Melanie Ott,HPMI,pi_author_backlog,2013,metadata_ingested,0,pending,pending
pmid-23522941,Plusoptix photoscreening may replace cycloplegic examination in select pediatric ophthalmology patients.,23522941,10.1016/j.jaapos.2012.11.008,Kristian Andersen,CViSB,pi_author_backlog,2013,metadata_ingested,1723,pending,pending
pmid-23509259,"Structure-based ligand discovery for the Large-neutral Amino Acid Transporter 1, LAT-1.",23509259,10.1073/pnas.1218165110,Andrej Sali,HPMI,pi_author_backlog,2013,metadata_ingested,833,pending,pending
pmid-23499021,"Structure, dynamics, evolution, and function of a major scaffold component in the nuclear pore complex.",23499021,10.1016/j.str.2013.02.005,Andrej Sali,HPMI,pi_author_backlog,2013,metadata_ingested,1152,pending,pending
pmid-23498958,Incoming RNA virus nucleocapsids containing a 5'-triphosphorylated genome activate RIG-I and antiviral signaling.,23498958,10.1016/j.chom.2013.01.012,Adolfo Garcia-Sastre,SYBIL,pi_author_backlog,2013,metadata_ingested,1121,pending,pending
pmid-23494841,Synthesis and redox and photophysical properties of benzodifuran-spiropyran ensembles.,23494841,10.1002/chem.201204043,Alan Hauser,SCRIPT,pi_author_backlog,2013,metadata_ingested,1396,pending,pending
pmid-23486778,Induction of ICOS+CXCR3+CXCR5+ TH cells correlates with antibody responses to influenza vaccination.,23486778,10.1126/scitranslmed.3005191,Adolfo Garcia-Sastre,SYBIL,pi_author_backlog,2013,metadata_ingested,1430,pending,pending
pmid-23486685,[Health policy interventions: the pathway to public health].,23486685,10.17992/lbl.2013.03.487,Kristian Andersen,CViSB,pi_author_backlog,2013,metadata_ingested,694,pending,pending
pmid-23478010,A new orthosis reduces pain and mechanical forces in prone position in women with augmented or natural breast tissue: a pilot study.,23478010,10.1016/j.bjps.2013.02.012,Andrej Sali,HPMI,pi_author_backlog,2013,metadata_ingested,2181,pending,pending
pmid-23477832,Novel vaccine strategies against emerging viruses.,23477832,10.1016/j.coviro.2013.02.001,Adolfo Garcia-Sastre,SYBIL,pi_author_backlog,2013,metadata_ingested,1034,pending,pending
pmid-23473666,All-atom ensemble modeling to analyze small-angle x-ray scattering of glycosylated proteins.,23473666,10.1016/j.str.2013.02.004,Andrej Sali,HPMI,pi_author_backlog,2013,metadata_ingested,1097,pending,pending
pmid-23458956,The effect of indoor residual spraying on malaria and anemia in a high-transmission area of northern Uganda.,23458956,10.4269/ajtmh.12-0747,Scott Filler,UCLA-Persistent-BSI,pi_author_backlog,2013,metadata_ingested,1046,pending,pending
pmid-23448806,Breast cancer survivors of different sexual orientations: which factors explain survivors' quality of life and adjustment?,23448806,10.1093/annonc/mdt035,Michael Glickman,HPMI,pi_author_backlog,2013,metadata_ingested,1414,pending,pending
pmid-23438823,The E3-ligase TRIM family of proteins regulates signaling pathways triggered by innate immune pattern-recognition receptors.,23438823,10.1016/j.immuni.2012.11.013,Adolfo Garcia-Sastre,SYBIL,pi_author_backlog,2013,metadata_ingested,975,pending,pending
pmid-23436731,Electron transfer between hydrogen-bonded pyridylphenols and a photoexcited rhenium(I) complex.,23436731,10.1002/cphc.201201069,Alan Hauser,SCRIPT,pi_author_backlog,2013,metadata_ingested,1328,pending,pending
pmid-23430643,Biochemistry. Integrative structural biology.,23430643,10.1126/science.1228565,Andrej Sali,HPMI,pi_author_backlog,2013,metadata_ingested,0,pending,pending
pmid-23421926,Delineation of target volumes and organs at risk in adjuvant radiotherapy of early breast cancer: national guidelines and contouring atlas by the Danish Breast Cancer Cooperative Group.,23421926,10.3109/0284186X.2013.765064,Kristian Andersen,CViSB,pi_author_backlog,2013,metadata_ingested,1938,pending,pending
pmid-23420847,Diacylglycerol acyltransferase-1 localizes hepatitis C virus NS5A protein to lipid droplets and enhances NS5A interaction with the viral capsid core.,23420847,10.1074/jbc.M112.434910,Melanie Ott,HPMI,pi_author_backlog,2013,metadata_ingested,1099,pending,pending
pmid-23408625,H3N2 influenza virus infection induces broadly reactive hemagglutinin stalk antibodies in humans and mice.,23408625,10.1128/JVI.03509-12,Adolfo Garcia-Sastre,SYBIL,pi_author_backlog,2013,metadata_ingested,1316,pending,pending
pmid-23405185,Hematological changes in women and infants exposed to an AZT-containing regimen for prevention of mother-to-child-transmission of HIV in Tanzania.,23405185,10.1371/journal.pone.0055633,Alan Hauser,SCRIPT,pi_author_backlog,2013,metadata_ingested,2029,pending,pending
pmid-23397329,"Accumulation of CD11b⁺Gr-1⁺ cells in the lung, blood and bone marrow of mice infected with highly pathogenic H5N1 and H1N1 influenza viruses.",23397329,10.1007/s00705-012-1593-3,Adolfo Garcia-Sastre,SYBIL,pi_author_backlog,2013,metadata_ingested,1388,pending,pending
pmid-23389801,Towards accurate estimates of the spin-state energetics of spin-crossover complexes within density functional theory: a comparative case study of cobalt(II) complexes.,23389801,10.1039/c3cp44336a,Alan Hauser,SCRIPT,pi_author_backlog,2013,metadata_ingested,1909,pending,pending
pmid-23386978,RNA-programmed genome editing in human cells.,23386978,10.7554/eLife.00471,Jennifer Doudna,HPMI,pi_author_backlog,2013,metadata_ingested,869,pending,pending
pmid-23381628,Coordinating the impact of structural genomics on the human α-helical transmembrane proteome.,23381628,10.1038/nsmb.2508,Andrej Sali,HPMI,pi_author_backlog,2013,metadata_ingested,540,pending,pending
pmid-23380500,ErbB receptors and PKC regulate PC12 neuronal-like differentiation and sodium current elicitation.,23380500,10.1016/j.neuroscience.2013.01.026,Rafael Medina,SYBIL,pi_author_backlog,2013,metadata_ingested,1814,pending,pending
pmid-23364685,Cell biology: Beneficial lessons from viruses.,23364685,10.1038/nature11947,Adolfo Garcia-Sastre,SYBIL,pi_author_backlog,2013,metadata_ingested,0,pending,pending
pmid-23357399,Petechial hemorrhages of the tympanic membrane in attempted suicide by hanging: A case report.,23357399,10.1016/j.jflm.2012.05.007,Kristian Andersen,CViSB,pi_author_backlog,2013,metadata_ingested,1281,pending,pending
pmid-23354044,H5N1 virus: Transmission studies resume for avian flu.,23354044,10.1038/nature11858,Adolfo Garcia-Sastre,SYBIL,pi_author_backlog,2013,metadata_ingested,0,pending,pending
pmid-23345603,Transmission studies resume for avian flu.,23345603,10.1126/science.1235140,Adolfo Garcia-Sastre,SYBIL,pi_author_backlog,2013,metadata_ingested,0,pending,pending
pmid-23334398,"Influence of adalimumab treatment on anastomotic strength, degree of inflammation, and collagen formation: an experimental study on the small intestine of rabbits.",23334398,10.1097/MIB.0b013e318281007c,Kristian Andersen,CViSB,pi_author_backlog,2013,metadata_ingested,1388,pending,pending
pmid-23331980,When surgeons face intraoperative challenges: a naturalistic model of surgical decision making.,23331980,10.1016/j.amjsurg.2012.10.005,Melanie Ott,HPMI,pi_author_backlog,2013,metadata_ingested,1246,pending,pending
pmid-23328868,Long-term breast cancer survivors' symptoms and morbidity: differences by sexual orientation?,23328868,10.1007/s11764-012-0260-8,Michael Glickman,HPMI,pi_author_backlog,2013,metadata_ingested,2197,pending,pending
pmid-23325079,"The intestinal microbiota, a leaky gut, and abnormal immunity in kidney disease.",23325079,10.1038/ki.2012.440,Kristian Andersen,CViSB,pi_author_backlog,2013,metadata_ingested,1492,pending,pending
pmid-23324744,miR-122 is more than a shield for the hepatitis C virus genome.,23324744,10.1073/pnas.1220841110,Adolfo Garcia-Sastre,SYBIL,pi_author_backlog,2013,metadata_ingested,0,pending,pending
pmid-23315982,Optimized quantification of lymphocyte subsets by use of CD7 and CD33.,23315982,10.1002/cyto.a.22245,Alan Hauser,SCRIPT,pi_author_backlog,2013,metadata_ingested,1904,pending,pending
pmid-23302879,Recombinant influenza virus carrying the respiratory syncytial virus (RSV) F85-93 CTL epitope reduces RSV replication in mice.,23302879,10.1128/JVI.03019-12,Michael Schotsaert,SYBIL,pi_author_backlog,2013,metadata_ingested,1453,pending,pending
pmid-23295925,Reduced vancomycin susceptibility in an in vitro catheter-related biofilm model correlates with poor therapeutic outcomes in experimental endocarditis due to methicillin-resistant Staphylococcus aureus.,23295925,10.1128/AAC.02073-12,Michael Yeaman,UCLA-Persistent-BSI,pi_author_backlog,2013,metadata_ingested,1823,pending,pending
